subject,n_back,trialN,blockN,rt,correct,trialType,stim_site,timepoint,counterbalance,sessionNum,days
D_EMO,2,16,1,0.4585634840000239,1,1,FPCNB,3,2,3,14
D_EMO,2,17,1,0.46634759700009454,1,1,FPCNB,3,2,3,14
D_EMO,2,18,1,0.3464828400001352,1,0,FPCNB,3,2,3,14
D_EMO,0,1,1,,0,0,vertex,prac,3,1,0
D_EMO,0,2,1,0.5303675200000271,1,0,vertex,prac,3,1,0
D_EMO,0,3,1,0.5816531859998122,1,1,vertex,prac,3,1,0
D_EMO,0,4,1,0.3747734760002004,1,0,vertex,prac,3,1,0
D_EMO,0,5,1,0.47800126399988585,1,1,vertex,prac,3,1,0
D_EMO,0,6,1,0.41814023299980363,1,0,vertex,prac,3,1,0
D_EMO,0,7,1,0.35858124200012753,1,1,vertex,prac,3,1,0
D_EMO,0,8,1,0.42026043199984997,1,0,vertex,prac,3,1,0
D_EMO,0,9,1,0.35890186000005997,1,0,vertex,prac,3,1,0
D_EMO,0,10,1,0.33380680999994183,1,0,vertex,prac,3,1,0
D_EMO,0,11,1,0.2733445000001211,0,1,vertex,prac,3,1,0
D_EMO,0,12,1,0.42216213799997604,1,0,vertex,prac,3,1,0
D_EMO,0,13,1,0.39289642399990043,1,0,vertex,prac,3,1,0
D_EMO,0,14,1,0.31353774200010776,1,0,vertex,prac,3,1,0
D_EMO,0,15,1,0.3215190350001649,1,0,vertex,prac,3,1,0
D_EMO,0,16,1,0.4714740469999015,1,1,vertex,prac,3,1,0
D_EMO,0,17,1,0.4194322920000104,1,0,vertex,prac,3,1,0
D_EMO,0,18,1,0.3961060379999708,1,1,vertex,prac,3,1,0
D_EMO,1,1,1,0.38563683000006677,1,0,vertex,prac,3,1,0
D_EMO,1,2,1,0.5716503500000272,1,0,vertex,prac,3,1,0
D_EMO,1,3,1,0.4124628079998729,1,1,vertex,prac,3,1,0
D_EMO,1,4,1,0.36635675000002266,1,0,vertex,prac,3,1,0
D_EMO,1,5,1,0.5919117360001565,1,0,vertex,prac,3,1,0
D_EMO,1,6,1,0.66608939799994,1,1,vertex,prac,3,1,0
D_EMO,1,7,1,0.5845244829999956,1,0,vertex,prac,3,1,0
D_EMO,1,8,1,0.3111102129998926,1,1,vertex,prac,3,1,0
D_EMO,1,9,1,0.4507469889999811,1,0,vertex,prac,3,1,0
D_EMO,1,10,1,0.6707007649999923,1,1,vertex,prac,3,1,0
D_EMO,1,11,1,0.7303397089999635,1,0,vertex,prac,3,1,0
D_EMO,1,12,1,0.5169616329999371,1,1,vertex,prac,3,1,0
D_EMO,1,13,1,0.7175056549999681,1,0,vertex,prac,3,1,0
D_EMO,1,14,1,0.6402981040000668,1,0,vertex,prac,3,1,0
D_EMO,1,15,1,0.5019892560001153,1,0,vertex,prac,3,1,0
D_EMO,1,16,1,0.763896799999884,1,0,vertex,prac,3,1,0
D_EMO,1,17,1,0.4972432399999889,1,0,vertex,prac,3,1,0
D_EMO,1,18,1,0.41336223200005406,0,1,vertex,prac,3,1,0
D_EMO,2,1,1,0.4574349520000851,1,0,vertex,prac,3,1,0
D_EMO,2,2,1,0.37434310999992704,0,1,vertex,prac,3,1,0
D_EMO,2,3,1,0.6414421090000815,1,0,vertex,prac,3,1,0
D_EMO,2,4,1,0.4419119359999968,1,1,vertex,prac,3,1,0
D_EMO,2,5,1,0.3547468619999563,1,0,vertex,prac,3,1,0
D_EMO,2,6,1,0.501327480999862,1,0,vertex,prac,3,1,0
D_EMO,2,7,1,0.4802495640001325,1,0,vertex,prac,3,1,0
D_EMO,2,8,1,0.41565814199998385,1,1,vertex,prac,3,1,0
D_EMO,2,9,1,0.274230536999994,1,0,vertex,prac,3,1,0
D_EMO,2,10,1,0.48169954399986636,1,0,vertex,prac,3,1,0
D_EMO,2,11,1,0.5086276950000865,1,1,vertex,prac,3,1,0
D_EMO,2,12,1,0.2979590120000921,1,0,vertex,prac,3,1,0
D_EMO,2,13,1,0.3544734110000718,1,0,vertex,prac,3,1,0
D_EMO,2,14,1,0.39776535799978774,1,1,vertex,prac,3,1,0
D_EMO,2,15,1,0.31751456999995753,1,0,vertex,prac,3,1,0
D_EMO,2,16,1,0.5728515129999323,1,1,vertex,prac,3,1,0
D_EMO,2,17,1,0.5884751240000696,1,0,vertex,prac,3,1,0
D_EMO,2,18,1,0.8483727670000007,1,1,vertex,prac,3,1,0
D_HTY,0,1,1,0.410762466,1,0,DAN,3,1,3,69
D_HTY,0,2,1,0.520339261,1,0,DAN,3,1,3,69
D_HTY,0,3,1,0.354101242,1,1,DAN,3,1,3,69
D_HTY,0,4,1,0.514156485,1,0,DAN,3,1,3,69
D_HTY,0,5,1,0.599279494,1,1,DAN,3,1,3,69
D_HTY,0,6,1,0.339571921,1,0,DAN,3,1,3,69
D_HTY,0,7,1,0.38943229,1,0,DAN,3,1,3,69
D_HTY,0,8,1,0.551023226,1,1,DAN,3,1,3,69
D_HTY,0,9,1,0.47966237,1,0,DAN,3,1,3,69
D_HTY,0,10,1,0.487750921,1,1,DAN,3,1,3,69
D_HTY,0,11,1,0.481464742,1,0,DAN,3,1,3,69
D_HTY,0,12,1,0.535500697,1,0,DAN,3,1,3,69
D_HTY,0,13,1,0.447086245,1,1,DAN,3,1,3,69
D_HTY,0,14,1,0.471036233,1,0,DAN,3,1,3,69
D_HTY,0,15,1,0.430951567,1,0,DAN,3,1,3,69
D_HTY,0,16,1,0.399528445,1,0,DAN,3,1,3,69
D_HTY,0,17,1,0.538135286,1,0,DAN,3,1,3,69
D_HTY,0,18,1,0.603780114,1,1,DAN,3,1,3,69
D_HTY,1,1,1,0.444667543,1,0,DAN,3,1,3,69
D_HTY,1,2,1,0.432220978,1,0,DAN,3,1,3,69
D_HTY,1,3,1,0.39071912,1,0,DAN,3,1,3,69
D_HTY,1,4,1,0.30195881,1,1,DAN,3,1,3,69
D_HTY,1,5,1,0.309248677,1,0,DAN,3,1,3,69
D_HTY,1,6,1,0.467530718,1,0,DAN,3,1,3,69
D_HTY,1,7,1,0.48066549,1,0,DAN,3,1,3,69
D_HTY,1,8,1,0.363308725,1,1,DAN,3,1,3,69
D_HTY,1,9,1,0.305696478,1,0,DAN,3,1,3,69
D_HTY,1,10,1,0.354089828,1,1,DAN,3,1,3,69
D_HTY,1,11,1,0.328518116,1,0,DAN,3,1,3,69
D_HTY,1,12,1,0.423870998,1,0,DAN,3,1,3,69
D_HTY,1,13,1,0.347906315,1,1,DAN,3,1,3,69
D_HTY,1,14,1,0.58031221,1,0,DAN,3,1,3,69
D_HTY,1,15,1,0.742309702,1,1,DAN,3,1,3,69
D_HTY,1,16,1,0.471374491,1,0,DAN,3,1,3,69
D_HTY,1,17,1,0.585638761,1,1,DAN,3,1,3,69
D_HTY,1,18,1,0.464406633,1,0,DAN,3,1,3,69
D_HTY,2,1,1,0.448601025,1,0,DAN,3,1,3,69
D_HTY,2,2,1,0.367997747,1,0,DAN,3,1,3,69
D_HTY,2,3,1,0.729931607,1,1,DAN,3,1,3,69
D_HTY,2,4,1,1.018181333,1,0,DAN,3,1,3,69
D_HTY,2,5,1,1.208178484,1,0,DAN,3,1,3,69
D_HTY,2,6,1,1.0651219,1,0,DAN,3,1,3,69
D_HTY,2,7,1,0.869586141,1,0,DAN,3,1,3,69
D_HTY,2,8,1,0.504409189,1,1,DAN,3,1,3,69
D_HTY,2,9,1,0.882123314,1,0,DAN,3,1,3,69
D_HTY,2,10,1,1.062339431,1,1,DAN,3,1,3,69
D_HTY,2,11,1,0.667018979,1,0,DAN,3,1,3,69
D_HTY,2,12,1,0.730590215,1,0,DAN,3,1,3,69
D_HTY,2,13,1,0.810363806,1,1,DAN,3,1,3,69
D_HTY,2,14,1,0.949134745,1,0,DAN,3,1,3,69
D_HTY,2,15,1,0.410037974,1,1,DAN,3,1,3,69
D_HTY,2,16,1,0.730195673,1,0,DAN,3,1,3,69
D_HTY,2,17,1,0.590905876,1,1,DAN,3,1,3,69
D_HTY,2,18,1,0.598532076,1,0,DAN,3,1,3,69
D_HTY,0,1,1,0.51058176099923,1,0,FPCNB,2,2,2,14
D_HTY,0,2,1,0.3877078519999486,1,0,FPCNB,2,2,2,14
D_HTY,0,3,1,0.4371264659994267,1,0,FPCNB,2,2,2,14
D_HTY,0,4,1,0.33246679799958656,1,0,FPCNB,2,2,2,14
D_HTY,0,5,1,0.3397947049998038,1,1,FPCNB,2,2,2,14
D_HTY,0,6,1,0.48413979199995083,1,0,FPCNB,2,2,2,14
D_HTY,0,7,1,0.37034861800020735,0,1,FPCNB,2,2,2,14
D_HTY,0,8,1,0.3421604249997472,1,0,FPCNB,2,2,2,14
D_HTY,0,9,1,0.5406174670006294,1,0,FPCNB,2,2,2,14
D_HTY,0,10,1,0.527031800000259,1,0,FPCNB,2,2,2,14
D_HTY,0,11,1,0.48779289100002643,1,1,FPCNB,2,2,2,14
D_HTY,0,12,1,0.4159602050003741,1,0,FPCNB,2,2,2,14
D_HTY,0,13,1,0.5267920229998708,1,1,FPCNB,2,2,2,14
D_HTY,0,14,1,0.532276904000355,1,0,FPCNB,2,2,2,14
D_HTY,0,15,1,0.42380503399999725,1,0,FPCNB,2,2,2,14
D_HTY,0,16,1,0.4621734500005914,1,1,FPCNB,2,2,2,14
D_HTY,0,17,1,0.41001025999958074,1,0,FPCNB,2,2,2,14
D_HTY,0,18,1,0.4713985270000194,1,1,FPCNB,2,2,2,14
D_HTY,1,1,1,0.41011696199984726,1,0,FPCNB,2,2,2,14
D_HTY,1,2,1,0.6255280490004225,1,0,FPCNB,2,2,2,14
D_HTY,1,3,1,0.5672305520001828,1,1,FPCNB,2,2,2,14
D_HTY,1,4,1,1.0507171879999078,1,0,FPCNB,2,2,2,14
D_HTY,1,5,1,0.753828641999462,1,0,FPCNB,2,2,2,14
D_HTY,1,6,1,0.7452546880003865,1,1,FPCNB,2,2,2,14
D_HTY,1,7,1,0.32881555299991305,1,0,FPCNB,2,2,2,14
D_HTY,1,8,1,0.48879976799980795,1,0,FPCNB,2,2,2,14
D_HTY,1,9,1,0.5704201110002032,1,0,FPCNB,2,2,2,14
D_HTY,1,10,1,0.4126845240007242,1,1,FPCNB,2,2,2,14
D_HTY,1,11,1,0.4287811679996594,1,0,FPCNB,2,2,2,14
D_HTY,1,12,1,0.6070746299992607,1,0,FPCNB,2,2,2,14
D_HTY,1,13,1,0.408333584000502,1,1,FPCNB,2,2,2,14
D_HTY,1,14,1,0.5972191659993769,1,0,FPCNB,2,2,2,14
D_HTY,1,15,1,0.6471198159997584,1,0,FPCNB,2,2,2,14
D_HTY,1,16,1,0.5547221450005964,1,1,FPCNB,2,2,2,14
D_HTY,1,17,1,0.639664831999653,1,0,FPCNB,2,2,2,14
D_HTY,1,18,1,0.6003025680001883,1,1,FPCNB,2,2,2,14
D_HTY,2,1,1,0.3503473840000879,0,1,FPCNB,2,2,2,14
D_HTY,2,2,1,0.970307239000249,1,0,FPCNB,2,2,2,14
D_HTY,2,3,1,1.0977490770001168,1,0,FPCNB,2,2,2,14
D_HTY,2,4,1,0.7050150519999079,1,1,FPCNB,2,2,2,14
D_HTY,2,5,1,0.7104172299996208,1,0,FPCNB,2,2,2,14
D_HTY,2,6,1,0.8085962240002118,1,0,FPCNB,2,2,2,14
D_HTY,2,7,1,0.5916297869998743,1,1,FPCNB,2,2,2,14
D_HTY,2,8,1,0.6823473319991535,1,0,FPCNB,2,2,2,14
D_HTY,2,9,1,0.7524534989997846,1,0,FPCNB,2,2,2,14
D_HTY,2,10,1,0.803536634000011,1,0,FPCNB,2,2,2,14
D_HTY,2,11,1,0.6055413499998394,1,1,FPCNB,2,2,2,14
D_HTY,2,12,1,0.9130798480000522,1,0,FPCNB,2,2,2,14
D_HTY,2,13,1,1.2147589630003495,1,0,FPCNB,2,2,2,14
D_HTY,2,14,1,0.45489218200054893,1,1,FPCNB,2,2,2,14
D_HTY,2,15,1,0.491007456999796,1,0,FPCNB,2,2,2,14
D_HTY,2,16,1,0.9028708919995552,0,1,FPCNB,2,2,2,14
D_HTY,2,17,1,0.6317625830006364,1,1,FPCNB,2,2,2,14
D_HTY,2,18,1,1.603461490999507,0,0,FPCNB,2,2,2,14
D_HTY,0,1,1,,0,0,vertex,1,1,1,0
D_HTY,0,2,1,0.3137159769999016,1,0,vertex,1,1,1,0
D_HTY,0,3,1,0.6543062050000117,1,1,vertex,1,1,1,0
D_HTY,0,4,1,0.49846302400010245,1,0,vertex,1,1,1,0
D_HTY,0,5,1,0.45290858999987904,1,1,vertex,1,1,1,0
D_HTY,0,6,1,0.5139335200001369,1,0,vertex,1,1,1,0
D_HTY,0,7,1,0.44985777500005497,1,0,vertex,1,1,1,0
D_HTY,0,8,1,0.4470515529997101,1,1,vertex,1,1,1,0
D_HTY,0,9,1,0.3902501590000611,1,0,vertex,1,1,1,0
D_HTY,0,10,1,0.45291306599983727,1,1,vertex,1,1,1,0
D_HTY,0,11,1,0.3502764049999314,1,0,vertex,1,1,1,0
D_HTY,0,12,1,0.3911906549997184,1,0,vertex,1,1,1,0
D_HTY,0,13,1,0.48400018800020916,1,1,vertex,1,1,1,0
D_HTY,0,14,1,0.45528544500029966,1,0,vertex,1,1,1,0
D_HTY,0,15,1,0.39384719500003484,1,0,vertex,1,1,1,0
D_HTY,0,16,1,0.38478457200017147,1,0,vertex,1,1,1,0
D_HTY,0,17,1,0.36389963200008424,1,0,vertex,1,1,1,0
D_HTY,0,18,1,0.31577947000005224,0,1,vertex,1,1,1,0
D_HTY,1,1,1,0.42693108599996776,1,0,vertex,1,1,1,0
D_HTY,1,2,1,0.9495223089998035,1,0,vertex,1,1,1,0
D_HTY,1,3,1,0.7430298499998571,1,0,vertex,1,1,1,0
D_HTY,1,4,1,0.6277763559996856,1,1,vertex,1,1,1,0
D_HTY,1,5,1,0.6697794800002157,1,0,vertex,1,1,1,0
D_HTY,1,6,1,0.6798028920002253,1,0,vertex,1,1,1,0
D_HTY,1,7,1,0.5945805300002576,1,0,vertex,1,1,1,0
D_HTY,1,8,1,0.49837500600006024,1,1,vertex,1,1,1,0
D_HTY,1,9,1,0.4162089120000019,1,0,vertex,1,1,1,0
D_HTY,1,10,1,0.39514394800016817,1,1,vertex,1,1,1,0
D_HTY,1,11,1,0.3952032480001435,1,0,vertex,1,1,1,0
D_HTY,1,12,1,0.597884052000154,1,0,vertex,1,1,1,0
D_HTY,1,13,1,0.5988990380001269,1,1,vertex,1,1,1,0
D_HTY,1,14,1,1.2238828170002307,1,0,vertex,1,1,1,0
D_HTY,1,15,1,0.6734027880002031,1,1,vertex,1,1,1,0
D_HTY,1,16,1,0.5393388859997685,1,0,vertex,1,1,1,0
D_HTY,1,17,1,0.6002754179999101,1,1,vertex,1,1,1,0
D_HTY,1,18,1,0.8009676400001808,1,0,vertex,1,1,1,0
D_HTY,2,1,1,0.4841143250000641,1,0,vertex,1,1,1,0
D_HTY,2,2,1,0.5035308920000716,1,0,vertex,1,1,1,0
D_HTY,2,3,1,0.6006625799996073,1,1,vertex,1,1,1,0
D_HTY,2,4,1,1.1379234850001012,1,0,vertex,1,1,1,0
D_HTY,2,5,1,0.6487519570000586,1,0,vertex,1,1,1,0
D_HTY,2,6,1,1.1901239399999213,0,0,vertex,1,1,1,0
D_HTY,2,7,1,0.9309130980000191,1,0,vertex,1,1,1,0
D_HTY,2,8,1,1.1901330579999012,0,1,vertex,1,1,1,0
D_HTY,2,9,1,0.7855048649998935,0,0,vertex,1,1,1,0
D_HTY,2,10,1,2.142151292000108,0,1,vertex,1,1,1,0
D_HTY,2,11,1,1.8659193499997855,1,0,vertex,1,1,1,0
D_HTY,2,12,1,1.279809920000389,1,0,vertex,1,1,1,0
D_HTY,2,13,1,0.6305895620002957,1,1,vertex,1,1,1,0
D_HTY,2,14,1,1.3540331929998501,1,0,vertex,1,1,1,0
D_HTY,2,15,1,1.4880253240003185,1,1,vertex,1,1,1,0
D_HTY,2,16,1,0.7838865420003458,1,0,vertex,1,1,1,0
D_HTY,2,17,1,1.6788902020002752,0,1,vertex,1,1,1,0
D_HTY,2,18,1,1.1082319840002128,1,0,vertex,1,1,1,0
D_HTY,2,1,2,0.6378672279997772,1,0,vertex,1,1,1,0
D_HTY,2,2,2,1.244714352000301,1,0,vertex,1,1,1,0
D_HTY,2,3,2,0.9520100959998672,1,1,vertex,1,1,1,0
D_HTY,2,4,2,1.3414767129997927,1,0,vertex,1,1,1,0
D_HTY,2,5,2,1.998416941999949,1,0,vertex,1,1,1,0
D_HTY,2,6,2,1.6268505170000935,1,0,vertex,1,1,1,0
D_HTY,2,7,2,1.4894893559999218,1,0,vertex,1,1,1,0
D_HTY,2,8,2,1.0963655049999943,1,1,vertex,1,1,1,0
D_HTY,2,9,2,2.1684732040002928,1,0,vertex,1,1,1,0
D_HTY,2,10,2,1.6278066439999748,1,1,vertex,1,1,1,0
D_HTY,2,11,2,1.0867910799997844,1,0,vertex,1,1,1,0
D_HTY,2,12,2,1.9624930420000055,1,0,vertex,1,1,1,0
D_HTY,2,13,2,0.8844396199997391,1,1,vertex,1,1,1,0
D_HTY,2,14,2,1.516824737999741,1,0,vertex,1,1,1,0
D_HTY,2,15,2,1.0493143979997512,1,1,vertex,1,1,1,0
D_HTY,2,16,2,0.9479039859998011,1,0,vertex,1,1,1,0
D_HTY,2,17,2,1.2219351220001045,0,1,vertex,1,1,1,0
D_HTY,2,18,2,1.1824072300000807,1,0,vertex,1,1,1,0
D_KIF,0,1,1,0.3267335699999876,1,0,DAN,prac,2,1,0
D_KIF,0,2,1,0.36353315100018335,1,0,DAN,prac,2,1,0
D_KIF,0,3,1,0.3355335720000312,1,0,DAN,prac,2,1,0
D_KIF,0,4,1,0.3671660370000609,1,0,DAN,prac,2,1,0
D_KIF,0,5,1,0.32104072499987524,1,1,DAN,prac,2,1,0
D_KIF,0,6,1,0.30564334999985476,1,0,DAN,prac,2,1,0
D_KIF,0,7,1,0.43397127100001853,1,1,DAN,prac,2,1,0
D_KIF,0,8,1,0.24728420200017354,1,0,DAN,prac,2,1,0
D_KIF,0,9,1,0.3257350399999268,1,0,DAN,prac,2,1,0
D_KIF,0,10,1,0.3079168539998136,1,0,DAN,prac,2,1,0
D_KIF,0,11,1,0.3146909090000918,1,1,DAN,prac,2,1,0
D_KIF,0,12,1,0.2601457330001722,1,0,DAN,prac,2,1,0
D_KIF,0,13,1,0.4818720170001143,1,1,DAN,prac,2,1,0
D_KIF,0,14,1,0.4537327059997551,1,0,DAN,prac,2,1,0
D_KIF,0,15,1,0.4190919739999117,1,0,DAN,prac,2,1,0
D_KIF,0,16,1,0.3454144479997012,1,1,DAN,prac,2,1,0
D_KIF,0,17,1,0.30092302000002746,1,0,DAN,prac,2,1,0
D_KIF,0,18,1,0.46473931399987123,1,1,DAN,prac,2,1,0
D_KIF,1,1,1,,0,0,DAN,prac,2,1,0
D_KIF,1,2,1,0.7339662940003109,1,0,DAN,prac,2,1,0
D_KIF,1,3,1,0.446340414000133,1,1,DAN,prac,2,1,0
D_KIF,1,4,1,0.360856123999838,1,0,DAN,prac,2,1,0
D_KIF,1,5,1,0.4923669769996195,1,0,DAN,prac,2,1,0
D_KIF,1,6,1,0.48316136099992946,1,1,DAN,prac,2,1,0
D_KIF,1,7,1,0.43820089800010464,1,0,DAN,prac,2,1,0
D_KIF,1,8,1,0.49124226699996143,1,0,DAN,prac,2,1,0
D_KIF,1,9,1,0.3605888369997956,1,0,DAN,prac,2,1,0
D_KIF,1,10,1,0.48789079600010155,1,1,DAN,prac,2,1,0
D_KIF,1,11,1,0.5296342940000613,1,0,DAN,prac,2,1,0
D_KIF,1,12,1,0.5670904070002507,1,0,DAN,prac,2,1,0
