subject,n_back,trialN,blockN,rt,correct,trialType,stim_site,timepoint,counterbalance,sessionNum,days
D_EMO,1,10,4,0.4091077729999597,1,0,DAN,pre,1,2,7
D_EMO,1,11,4,0.3077703859999019,1,1,DAN,pre,1,2,7
D_EMO,1,12,4,0.2704286550001598,1,0,DAN,pre,1,2,7
D_EMO,1,13,4,0.3388370699999541,1,0,DAN,pre,1,2,7
D_EMO,1,14,4,0.4027609449999545,0,1,DAN,pre,1,2,7
D_EMO,1,15,4,0.7230510199997298,1,0,DAN,pre,1,2,7
D_EMO,1,16,4,0.48769126099978166,1,1,DAN,pre,1,2,7
D_EMO,1,17,4,0.31770510500018645,1,0,DAN,pre,1,2,7
D_EMO,1,18,4,0.3061824579999666,1,0,DAN,pre,1,2,7
D_EMO,2,1,1,0.7402107399998386,1,0,DAN,pre,1,2,7
D_EMO,2,2,1,0.30692655800021384,1,0,DAN,pre,1,2,7
D_EMO,2,3,1,0.36256256699971345,1,0,DAN,pre,1,2,7
D_EMO,2,4,1,0.2891052029999628,1,1,DAN,pre,1,2,7
D_EMO,2,5,1,0.32886499899996124,1,0,DAN,pre,1,2,7
D_EMO,2,6,1,0.377243591000024,1,0,DAN,pre,1,2,7
D_EMO,2,7,1,0.3473015550002856,0,1,DAN,pre,1,2,7
D_EMO,2,8,1,0.4797243820003132,1,0,DAN,pre,1,2,7
D_EMO,2,9,1,0.4672053419999429,1,0,DAN,pre,1,2,7
D_EMO,2,10,1,0.36510262000001603,1,1,DAN,pre,1,2,7
D_EMO,2,11,1,0.3757077219997882,1,0,DAN,pre,1,2,7
D_EMO,2,12,1,0.6742888270000549,0,1,DAN,pre,1,2,7
D_EMO,2,13,1,0.4813859649998449,0,0,DAN,pre,1,2,7
D_EMO,2,14,1,0.8036856220001027,1,1,DAN,pre,1,2,7
D_EMO,2,15,1,0.5813920159998816,1,0,DAN,pre,1,2,7
D_EMO,2,16,1,0.3738309400000617,1,0,DAN,pre,1,2,7
D_EMO,2,17,1,0.5533550830000422,1,0,DAN,pre,1,2,7
D_EMO,2,18,1,0.5322801920001439,1,1,DAN,pre,1,2,7
D_EMO,2,1,2,0.8290198529998634,1,0,DAN,pre,1,2,7
D_EMO,2,2,2,0.6684770259998913,1,0,DAN,pre,1,2,7
D_EMO,2,3,2,0.34946851699987747,1,1,DAN,pre,1,2,7
D_EMO,2,4,2,0.40486060299963356,1,0,DAN,pre,1,2,7
D_EMO,2,5,2,0.6209192139999686,1,0,DAN,pre,1,2,7
D_EMO,2,6,2,0.4840756200001124,1,1,DAN,pre,1,2,7
D_EMO,2,7,2,0.33213792700007616,1,0,DAN,pre,1,2,7
D_EMO,2,8,2,0.634393836000072,1,1,DAN,pre,1,2,7
D_EMO,2,9,2,0.8961623919999511,1,0,DAN,pre,1,2,7
D_EMO,2,10,2,0.6187465500001963,1,0,DAN,pre,1,2,7
D_EMO,2,11,2,0.37650866800004223,1,1,DAN,pre,1,2,7
D_EMO,2,12,2,0.35424409999995987,1,0,DAN,pre,1,2,7
D_EMO,2,13,2,0.6407957480000732,1,0,DAN,pre,1,2,7
D_EMO,2,14,2,0.40462430600018706,1,0,DAN,pre,1,2,7
D_EMO,2,15,2,0.695978777000164,1,1,DAN,pre,1,2,7
D_EMO,2,16,2,0.5568890280001142,1,0,DAN,pre,1,2,7
D_EMO,2,17,2,0.37228728000036426,1,0,DAN,pre,1,2,7
D_EMO,2,18,2,0.583538370000042,1,1,DAN,pre,1,2,7
D_EMO,2,1,3,0.2566565399997671,1,0,DAN,pre,1,2,7
D_EMO,2,2,3,0.45529030599982434,1,0,DAN,pre,1,2,7
D_EMO,2,3,3,0.3410792270001366,1,0,DAN,pre,1,2,7
D_EMO,2,4,3,0.6425779199998942,1,1,DAN,pre,1,2,7
D_EMO,2,5,3,0.33277538800030015,1,0,DAN,pre,1,2,7
D_EMO,2,6,3,0.5890005040000688,1,0,DAN,pre,1,2,7
D_EMO,2,7,3,0.6824444750000112,1,1,DAN,pre,1,2,7
D_EMO,2,8,3,0.5798876599997129,1,0,DAN,pre,1,2,7
D_EMO,2,9,3,0.4044683720003377,0,0,DAN,pre,1,2,7
D_EMO,2,10,3,0.7012457880000511,1,1,DAN,pre,1,2,7
D_EMO,2,11,3,0.48769166900001437,1,0,DAN,pre,1,2,7
D_EMO,2,12,3,0.8851747150001756,1,1,DAN,pre,1,2,7
D_EMO,2,13,3,0.6196436099999119,1,0,DAN,pre,1,2,7
D_EMO,2,14,3,0.7616348100000323,0,0,DAN,pre,1,2,7
D_EMO,2,15,3,0.6951687220002896,1,1,DAN,pre,1,2,7
D_EMO,2,16,3,0.6659954479996486,1,0,DAN,pre,1,2,7
D_EMO,2,17,3,0.43374300200002835,0,0,DAN,pre,1,2,7
D_EMO,2,18,3,0.6430235900002117,1,1,DAN,pre,1,2,7
D_EMO,2,1,4,0.6063792239997383,0,0,DAN,pre,1,2,7
D_EMO,2,2,4,0.5688453150000896,0,0,DAN,pre,1,2,7
D_EMO,2,3,4,0.65956349399994,1,1,DAN,pre,1,2,7
D_EMO,2,4,4,0.5013428190000013,1,0,DAN,pre,1,2,7
D_EMO,2,5,4,0.5247678599998835,1,1,DAN,pre,1,2,7
D_EMO,2,6,4,0.336443689999669,1,0,DAN,pre,1,2,7
D_EMO,2,7,4,0.5293492350001543,1,0,DAN,pre,1,2,7
D_EMO,2,8,4,0.41074593799976356,1,1,DAN,pre,1,2,7
